Pos	ID	Allele	NB	codon_start	codon_end	NB_coverage
16	s25332-25448	HLA-A01:01	0	17	25	5
17	s25332-25448	HLA-A01:01	0	18	26	5
18	s25332-25448	HLA-A01:01	0	19	27	5
19	s25332-25448	HLA-A01:01	1	20	28	6
20	s25332-25448	HLA-A01:01	0	21	29	6
21	s25332-25448	HLA-A01:01	0	22	30	6
22	s25332-25448	HLA-A01:01	3	23	31	9
23	s25332-25448	HLA-A01:01	0	24	32	4
24	s25332-25448	HLA-A01:01	1	25	33	5
25	s25332-25448	HLA-A01:01	0	26	34	5
26	s25332-25448	HLA-A01:01	2	27	35	7
27	s25332-25448	HLA-A01:01	0	28	36	7
28	s25332-25448	HLA-A01:01	0	29	37	6
29	s25332-25448	HLA-A01:01	0	30	38	6
0	s25968-26069	HLA-A01:01	0	1	9	0
1	s25968-26069	HLA-A01:01	0	2	10	0
2	s25968-26069	HLA-A01:01	1	3	11	1
3	s25968-26069	HLA-A01:01	0	4	12	1
4	s25968-26069	HLA-A01:01	0	5	13	1
5	s25968-26069	HLA-A01:01	2	6	14	3
6	s25968-26069	HLA-A01:01	1	7	15	4
7	s25968-26069	HLA-A01:01	0	8	16	4
8	s25968-26069	HLA-A01:01	0	9	17	4
9	s25968-26069	HLA-A01:01	0	10	18	4
10	s25968-26069	HLA-A01:01	2	11	19	6
11	s25968-26069	HLA-A01:01	3	12	20	8
12	s25968-26069	HLA-A01:01	0	13	21	8
13	s25968-26069	HLA-A01:01	2	14	22	10
14	s25968-26069	HLA-A01:01	1	15	23	9
15	s25968-26069	HLA-A01:01	1	16	24	9
16	s25968-26069	HLA-A01:01	0	17	25	9
17	s25968-26069	HLA-A01:01	0	18	26	9
18	s25968-26069	HLA-A01:01	1	19	27	10
19	s25968-26069	HLA-A01:01	0	20	28	8
20	s25968-26069	HLA-A01:01	0	21	29	5
21	s25968-26069	HLA-A01:01	1	22	30	6
22	s25968-26069	HLA-A01:01	0	23	31	4
23	s25968-26069	HLA-A01:01	1	24	32	4
24	s25968-26069	HLA-A01:01	0	25	33	3
0	s29840-29685	HLA-A01:01	1	1	9	1
1	s29840-29685	HLA-A01:01	0	2	10	1
2	s29840-29685	HLA-A01:01	0	3	11	1
3	s29840-29685	HLA-A01:01	1	4	12	2
4	s29840-29685	HLA-A01:01	0	5	13	2
5	s29840-29685	HLA-A01:01	0	6	14	2
6	s29840-29685	HLA-A01:01	4	7	15	6
7	s29840-29685	HLA-A01:01	0	8	16	6
8	s29840-29685	HLA-A01:01	3	9	17	9
9	s29840-29685	HLA-A01:01	0	10	18	8
10	s29840-29685	HLA-A01:01	0	11	19	8
11	s29840-29685	HLA-A01:01	2	12	20	10
12	s29840-29685	HLA-A01:01	0	13	21	9
13	s29840-29685	HLA-A01:01	1	14	22	10
14	s29840-29685	HLA-A01:01	1	15	23	11
15	s29840-29685	HLA-A01:01	1	16	24	8
16	s29840-29685	HLA-A01:01	3	17	25	11
17	s29840-29685	HLA-A01:01	0	18	26	8
18	s29840-29685	HLA-A01:01	1	19	27	9
19	s29840-29685	HLA-A01:01	0	20	28	9
20	s29840-29685	HLA-A01:01	0	21	29	7
21	s29840-29685	HLA-A01:01	1	22	30	8
22	s29840-29685	HLA-A01:01	1	23	31	8
23	s29840-29685	HLA-A01:01	1	24	32	8
24	s29840-29685	HLA-A01:01	1	25	33	8
25	s29840-29685	HLA-A01:01	1	26	34	6
26	s29840-29685	HLA-A01:01	0	27	35	6
27	s29840-29685	HLA-A01:01	0	28	36	5
28	s29840-29685	HLA-A01:01	3	29	37	8
29	s29840-29685	HLA-A01:01	1	30	38	9
30	s29840-29685	HLA-A01:01	2	31	39	10
31	s29840-29685	HLA-A01:01	0	32	40	9
32	s29840-29685	HLA-A01:01	1	33	41	9
33	s29840-29685	HLA-A01:01	1	34	42	9
34	s29840-29685	HLA-A01:01	2	35	43	10
35	s29840-29685	HLA-A01:01	0	36	44	10
36	s29840-29685	HLA-A01:01	1	37	45	11
37	s29840-29685	HLA-A01:01	6	38	46	14
38	s29840-29685	HLA-A01:01	0	39	47	13
39	s29840-29685	HLA-A01:01	0	40	48	11
40	s29840-29685	HLA-A01:01	1	41	49	12
41	s29840-29685	HLA-A01:01	0	42	50	11
42	s29840-29685	HLA-A01:01	0	43	51	10
0	s28835-28728	HLA-A01:01	0	1	9	0
1	s28835-28728	HLA-A01:01	0	2	10	0
2	s28835-28728	HLA-A01:01	1	3	11	1
3	s28835-28728	HLA-A01:01	0	4	12	1
4	s28835-28728	HLA-A01:01	1	5	13	2
5	s28835-28728	HLA-A01:01	3	6	14	5
6	s28835-28728	HLA-A01:01	0	7	15	5
7	s28835-28728	HLA-A01:01	0	8	16	5
8	s28835-28728	HLA-A01:01	1	9	17	6
9	s28835-28728	HLA-A01:01	0	10	18	6
10	s28835-28728	HLA-A01:01	0	11	19	6
11	s28835-28728	HLA-A01:01	1	12	20	6
12	s28835-28728	HLA-A01:01	1	13	21	7
13	s28835-28728	HLA-A01:01	3	14	22	9
14	s28835-28728	HLA-A01:01	2	15	23	8
15	s28835-28728	HLA-A01:01	3	16	24	11
16	s28835-28728	HLA-A01:01	1	17	25	12
17	s28835-28728	HLA-A01:01	0	18	26	11
18	s28835-28728	HLA-A01:01	0	19	27	11
19	s28835-28728	HLA-A01:01	1	20	28	12
20	s28835-28728	HLA-A01:01	1	21	29	12
21	s28835-28728	HLA-A01:01	1	22	30	12
22	s28835-28728	HLA-A01:01	0	23	31	9
23	s28835-28728	HLA-A01:01	2	24	32	9
24	s28835-28728	HLA-A01:01	0	25	33	6
25	s28835-28728	HLA-A01:01	0	26	34	5
26	s28835-28728	HLA-A01:01	1	27	35	6
