sequence	product	product_order	codon	OL_category	variability	N_sites	S_sites	N_diffs	S_diffs
SARSCOV2	S	2	139	NOL	conserved	2	1	0	0
SARSCOV2	S	2	140	NOL	polymorphic	2.666498994	0.333501006	5.030181087e-4	0
SARSCOV2	S	2	141	NOL	conserved	2.333333333	0.6666666667	0	0
SARSCOV2	S	2	142	NOL	conserved	2	1	0	0
SARSCOV2	S	2	143	NOL	conserved	2	1	0	0
SARSCOV2	S	2	144	NOL	conserved	2	1	0	0
SARSCOV2	S	2	145	NOL	polymorphic	2	0.999245283	0.00150829448	0
SARSCOV2	S	2	146	NOL	polymorphic	2.665828303	0.3341716968	0.00251407818	5.030181087e-4
SARSCOV2	S	2	147	NOL	conserved	2.666666667	0.3333333333	0	0
SARSCOV2	S	2	148	NOL	conserved	2.666666667	0.3333333333	0	0
SARSCOV2	S	2	149	NOL	polymorphic	2.666666667	0.3333333333	5.031446541e-4	5.031446541e-4
SARSCOV2	S	2	150	NOL	conserved	2.666666667	0.3333333333	0	0
SARSCOV2	S	2	151	NOL	conserved	2.666666667	0.3333333333	0	0
SARSCOV2	S	2	152	NOL	conserved	3	0	0	0
SARSCOV2	S	2	153	NOL	polymorphic	2.999245852	7.54147813e-4	0.001507537117	0
SARSCOV2	S	2	154	NOL	conserved	2.666666667	0.3333333333	0	0
SARSCOV2	S	2	155	NOL	conserved	2.666666667	0.3333333333	0	0
SARSCOV2	S	2	156	NOL	polymorphic	2.666666667	0.3333333333	5.027652086e-4	0
SARSCOV2	S	2	157	NOL	polymorphic	2.665660883	0.3335847791	0.001005277327	0
SARSCOV2	S	2	158	NOL	conserved	2.166666667	0.8333333333	0	0
SARSCOV2	S	2	159	NOL	conserved	2	1	0	0
SARSCOV2	S	2	160	NOL	polymorphic	2	1	0	5.030181087e-4
SARSCOV2	S	2	161	NOL	conserved	2	1	0	0
SARSCOV2	S	2	162	NOL	conserved	2.666666667	0.3333333333	0	0
SARSCOV2	S	2	163	NOL	conserved	2	1	0	0
SARSCOV2	S	2	164	NOL	conserved	2.666666667	0.3333333333	0	0
SARSCOV2	S	2	165	NOL	conserved	2.666666667	0.3333333333	0	0
SARSCOV2	S	2	166	NOL	conserved	2.5	0.5	0	0
SARSCOV2	S	2	167	NOL	conserved	2	1	0	0
SARSCOV2	S	2	168	NOL	conserved	2.666666667	0.3333333333	0	0
SARSCOV2	S	2	169	NOL	conserved	2.666666667	0.3333333333	0	0
SARSCOV2	S	2	170	NOL	conserved	2	1	0	0
SARSCOV2	S	2	171	NOL	conserved	2	1	0	0
SARSCOV2	S	2	172	NOL	conserved	2	1	0	0
SARSCOV2	S	2	173	NOL	polymorphic	2.666666667	0.3333333333	0	5.028916269e-4
SARSCOV2	S	2	174	NOL	conserved	2	1	0	0
SARSCOV2	S	2	175	NOL	conserved	2.666666667	0.3333333333	0	0
SARSCOV2	S	2	176	NOL	polymorphic	2.000502892	0.9994971084	0.00150791599	0
SARSCOV2	S	2	177	NOL	conserved	3	0	0	0
SARSCOV2	S	2	178	NOL	conserved	2.666666667	0.3333333333	0	0
SARSCOV2	S	2	179	NOL	conserved	2	1	0	0
SARSCOV2	S	2	180	NOL	conserved	2.666666667	0.3333333333	0	0
SARSCOV2	S	2	181	NOL	polymorphic	2	1	0.00100603609	0
SARSCOV2	S	2	182	NOL	conserved	2.666666667	0.3333333333	0	0
SARSCOV2	S	2	183	NOL	conserved	2.666666667	0.3333333333	0	0
SARSCOV2	S	2	184	NOL	conserved	2	1	0	0
SARSCOV2	S	2	185	NOL	conserved	2.666666667	0.3333333333	0	0
SARSCOV2	S	2	186	NOL	polymorphic	2.666666667	0.3333333333	0	0.001509433388
SARSCOV2	S	2	187	NOL	conserved	2.666666667	0.3333333333	0	0
SARSCOV2	S	2	188	NOL	conserved	2.666666667	0.3333333333	0	0
SARSCOV2	S	2	189	NOL	conserved	2	1	0	0
SARSCOV2	S	2	190	NOL	conserved	2.333333333	0.6666666667	0	0
SARSCOV2	S	2	191	NOL	conserved	2.666666667	0.3333333333	0	0
SARSCOV2	S	2	192	NOL	conserved	2.666666667	0.3333333333	0	0
SARSCOV2	S	2	193	NOL	conserved	2	1	0	0
SARSCOV2	S	2	194	NOL	polymorphic	2.666666667	0.3333333333	0	5.032712632e-4
SARSCOV2	S	2	195	NOL	conserved	2.666666667	0.3333333333	0	0
SARSCOV2	S	2	196	NOL	conserved	2.666666667	0.3333333333	0	0
SARSCOV2	S	2	197	NOL	polymorphic	2.333165618	0.6668343816	0.00100603609	0
SARSCOV2	S	2	198	NOL	conserved	2.666666667	0.3333333333	0	0
SARSCOV2	S	2	199	NOL	conserved	2	1	0	0
SARSCOV2	S	2	200	NOL	conserved	2	1	0	0
SARSCOV2	S	2	201	NOL	conserved	2.666666667	0.3333333333	0	0
SARSCOV2	S	2	202	NOL	polymorphic	2.666666667	0.3333333333	5.032712632e-4	0
SARSCOV2	S	2	203	NOL	conserved	2.333333333	0.6666666667	0	0
SARSCOV2	S	2	204	NOL	conserved	2	1	0	0
SARSCOV2	S	2	205	NOL	conserved	2	1	0	0
SARSCOV2	S	2	206	NOL	polymorphic	2.666666667	0.3333333333	0	5.028916269e-4
SARSCOV2	S	2	207	NOL	conserved	2.666666667	0.3333333333	0	0
SARSCOV2	S	2	208	NOL	conserved	2	1	0	0
SARSCOV2	S	2	209	NOL	conserved	2	1	0	0
SARSCOV2	S	2	210	NOL	polymorphic	2.332746479	0.666498994	0	0
SARSCOV2	S	2	211	NOL	conserved	2.666666667	0.3333333333	0	0
SARSCOV2	S	2	212	NOL	conserved	2.333333333	0.6666666667	0	0
SARSCOV2	S	2	213	NOL	polymorphic	2.000083836	0.9999161636	5.030181087e-4	0
SARSCOV2	S	2	214	NOL	polymorphic	2	1	5.030181087e-4	0
SARSCOV2	S	2	215	NOL	polymorphic	2.666666667	0.3333333333	0.001005783126	5.030181087e-4
SARSCOV2	S	2	216	NOL	conserved	2	1	0	0
SARSCOV2	S	2	217	NOL	polymorphic	1.999496855	0.9997484277	0	0.001005782872
SARSCOV2	S	2	218	NOL	conserved	2.666666667	0.3333333333	0	0
SARSCOV2	S	2	219	NOL	conserved	2	1	0	0
SARSCOV2	S	2	220	NOL	conserved	2.666666667	0.3333333333	0	0
SARSCOV2	S	2	221	NOL	polymorphic	2.000502765	0.9994972348	0.002009923071	0
SARSCOV2	S	2	222	NOL	conserved	2	1	0	0
SARSCOV2	S	2	223	NOL	conserved	2.333333333	0.6666666667	0	0
SARSCOV2	S	2	224	NOL	polymorphic	2.666666667	0.3333333333	0	5.027652086e-4
SARSCOV2	S	2	225	NOL	conserved	2	1	0	0
SARSCOV2	S	2	226	NOL	conserved	2.333333333	0.6666666667	0	0
SARSCOV2	S	2	227	NOL	conserved	2	1	0	0
SARSCOV2	S	2	228	NOL	conserved	2.666666667	0.3333333333	0	0
SARSCOV2	S	2	229	NOL	conserved	2.333333333	0.6666666667	0	0
SARSCOV2	S	2	230	NOL	conserved	2	1	0	0
SARSCOV2	S	2	231	NOL	conserved	2.333333333	0.6666666667	0	0
SARSCOV2	S	2	232	NOL	polymorphic	2	1	0	5.027652086e-4
SARSCOV2	S	2	233	NOL	conserved	2.333333333	0.6666666667	0	0
SARSCOV2	S	2	234	NOL	polymorphic	2.666666667	0.3333333333	0	5.027652086e-4
SARSCOV2	S	2	235	NOL	conserved	2.333333333	0.6666666667	0	0
SARSCOV2	S	2	236	NOL	conserved	2	1	0	0
SARSCOV2	S	2	237	NOL	conserved	2.333333333	0.6666666667	0	0
SARSCOV2	S	2	238	NOL	conserved	2.666666667	0.3333333333	0	0
SARSCOV2	S	2	239	NOL	polymorphic	2.665996313	0.3332495391	0.003513161968	0
SARSCOV2	S	2	240	NOL	conserved	2	1	0	0
SARSCOV2	S	2	241	NOL	conserved	2.333333333	0.6666666667	0	0
SARSCOV2	S	2	242	NOL	conserved	2	1	0	0
SARSCOV2	S	2	243	NOL	conserved	2	1	0	0
SARSCOV2	S	2	244	NOL	conserved	2.333333333	0.6666666667	0	0
SARSCOV2	S	2	245	NOL	conserved	2.666666667	0.3333333333	0	0
SARSCOV2	S	2	246	NOL	conserved	2.166666667	0.8333333333	0	0
SARSCOV2	S	2	247	NOL	polymorphic	2.666499078	0.3335009217	0.001005277581	0
SARSCOV2	S	2	248	NOL	conserved	2	1	0	0
SARSCOV2	S	2	249	NOL	polymorphic	2.333417128	0.6665828725	5.027652086e-4	0
SARSCOV2	S	2	250	NOL	conserved	2	1	0	0
SARSCOV2	S	2	251	NOL	conserved	2	1	0	0
SARSCOV2	S	2	252	NOL	conserved	2	1	0	0
SARSCOV2	S	2	253	NOL	conserved	2.666666667	0.3333333333	0	0
SARSCOV2	S	2	254	NOL	polymorphic	1.999832412	0.9986592928	0.002510033497	5.025123722e-4
SARSCOV2	S	2	255	NOL	polymorphic	2.000335599	0.9996644014	0.001006542399	0
SARSCOV2	S	2	256	NOL	conserved	2	1	0	0
SARSCOV2	S	2	257	NOL	polymorphic	1.999496475	0.9997482377	0	5.033978722e-4
SARSCOV2	S	2	258	NOL	polymorphic	2.999664063	3.359368439e-4	0.001007556547	0
SARSCOV2	S	2	259	NOL	conserved	2	1	0	0
SARSCOV2	S	2	260	NOL	polymorphic	1.999491612	0.9997458058	0	0
SARSCOV2	S	2	261	NOL	polymorphic	2	1	0	0.001016001901
SARSCOV2	S	2	262	NOL	polymorphic	2	1	0.002032002488	0
SARSCOV2	S	2	263	NOL	polymorphic	1.999491224	0.9997456118	0	0.001017034947
SARSCOV2	S	2	264	NOL	conserved	2	1	0	0
SARSCOV2	S	2	265	NOL	conserved	2	1	0	0
SARSCOV2	S	2	266	NOL	conserved	2	1	0	0
SARSCOV2	S	2	267	NOL	polymorphic	2	1	0	5.08646999e-4
SARSCOV2	S	2	268	NOL	conserved	2	1	0	0
SARSCOV2	S	2	269	NOL	conserved	2	1	0	0
SARSCOV2	S	2	270	NOL	conserved	2	1	0	0
SARSCOV2	S	2	271	NOL	polymorphic	2.665988643	0.3332485804	0	0
SARSCOV2	S	2	272	NOL	polymorphic	1.999492257	0.9997461285	0	0
SARSCOV2	S	2	273	NOL	conserved	2.333333333	0.6666666667	0	0
SARSCOV2	S	2	274	NOL	conserved	2	1	0	0
SARSCOV2	S	2	275	NOL	conserved	2.666666667	0.3333333333	0	0
SARSCOV2	S	2	276	NOL	polymorphic	1.666242686	1.332994149	0	0
SARSCOV2	S	2	277	NOL	polymorphic	2.332569197	0.6666666667	0	5.092945608e-4
SARSCOV2	S	2	278	NOL	conserved	2.666666667	0.3333333333	0	0
SARSCOV2	S	2	279	NOL	conserved	2	1	0	0
SARSCOV2	S	2	280	NOL	conserved	2.666666667	0.3333333333	0	0
SARSCOV2	S	2	281	NOL	polymorphic	2.665817193	0.3334182807	5.095540739e-4	0
SARSCOV2	S	2	282	NOL	conserved	2.666666667	0.3333333333	0	0
SARSCOV2	S	2	283	NOL	conserved	2	1	0	0
SARSCOV2	S	2	284	NOL	polymorphic	2	1	0	5.115089514e-4
SARSCOV2	S	2	285	NOL	conserved	2.333333333	0.6666666667	0	0
SARSCOV2	S	2	286	NOL	conserved	2	1	0	0
SARSCOV2	S	2	287	NOL	conserved	2.666666667	0.3333333333	0	0
SARSCOV2	S	2	288	NOL	conserved	2	1	0	0
SARSCOV2	S	2	289	NOL	polymorphic	2.000084774	0.9999152255	5.087116959e-4	5.085823021e-4
SARSCOV2	S	2	290	NOL	polymorphic	2.666666667	0.3333333333	0	5.08646999e-4
SARSCOV2	S	2	291	NOL	conserved	2.5	0.5	0	0
SARSCOV2	S	2	292	NOL	conserved	2	1	0	0
SARSCOV2	S	2	293	NOL	conserved	2	1	0	0
SARSCOV2	S	2	294	NOL	polymorphic	2.666666667	0.3333333333	0	0.00153413389
SARSCOV2	S	2	295	NOL	conserved	2	1	0	0
SARSCOV2	S	2	296	NOL	conserved	2	1	0	0
SARSCOV2	S	2	297	NOL	conserved	2	1	0	0
SARSCOV2	S	2	298	NOL	polymorphic	2.665817193	0.3334182807	5.095540739e-4	0
SARSCOV2	S	2	299	NOL	conserved	2	1	0	0
SARSCOV2	S	2	300	NOL	polymorphic	2.665987261	0.3332484076	0	0
SARSCOV2	S	2	301	NOL	conserved	2.5	0.5	0	0
SARSCOV2	S	2	302	NOL	polymorphic	2	1	0	0.002038734392
SARSCOV2	S	2	303	NOL	conserved	2.333333333	0.6666666667	0	0
SARSCOV2	S	2	304	NOL	polymorphic	2.666666667	0.3333333333	0	5.098139179e-4
SARSCOV2	S	2	305	NOL	conserved	2	1	0	0
SARSCOV2	S	2	306	NOL	polymorphic	2.666666667	0.3333333333	0	0.001019367859
SARSCOV2	S	2	307	NOL	conserved	2	1	0	0
SARSCOV2	S	2	308	NOL	polymorphic	2.000084947	0.9999150527	5.096839959e-4	0
SARSCOV2	S	2	309	NOL	conserved	2.666666667	0.3333333333	0	0
SARSCOV2	S	2	310	NOL	polymorphic	2.666666667	0.3333333333	0	5.09035378e-4
SARSCOV2	S	2	311	NOL	polymorphic	1.999489275	0.9997446374	0	0
SARSCOV2	S	2	312	NOL	conserved	2.333333333	0.6666666667	0	0
SARSCOV2	S	2	313	NOL	polymorphic	1.999489926	0.999744963	0	5.099438398e-4
SARSCOV2	S	2	314	NOL	conserved	2.666666667	0.3333333333	0	0
SARSCOV2	S	2	315	NOL	conserved	2	1	0	0
SARSCOV2	S	2	316	NOL	conserved	2	1	0	0
SARSCOV2	S	2	317	NOL	conserved	2.666666667	0.3333333333	0	0
SARSCOV2	S	2	318	NOL	polymorphic	2.665817193	0.3334182807	5.095540739e-4	0
SARSCOV2	S	2	319	NOL	conserved	2.166666667	0.8333333333	0	0
SARSCOV2	S	2	320	NOL	conserved	2	1	0	0
SARSCOV2	S	2	321	NOL	polymorphic	2.666412731	0.3335872693	5.078720163e-4	0
SARSCOV2	S	2	322	NOL	conserved	2	1	0	0
SARSCOV2	S	2	323	NOL	polymorphic	2.000083921	0.9999160792	5.035246727e-4	0
SARSCOV2	S	2	324	NOL	conserved	2.666666667	0.3333333333	0	0
SARSCOV2	S	2	325	NOL	conserved	2	1	0	0
SARSCOV2	S	2	326	NOL	conserved	2.333333333	0.6666666667	0	0
SARSCOV2	S	2	327	NOL	conserved	2	1	0	0
SARSCOV2	S	2	328	NOL	conserved	2.166666667	0.8333333333	0	0
SARSCOV2	S	2	329	NOL	conserved	2.666666667	0.3333333333	0	0
SARSCOV2	S	2	330	NOL	conserved	2	1	0	0
SARSCOV2	S	2	331	NOL	conserved	2.666666667	0.3333333333	0	0
SARSCOV2	S	2	332	NOL	conserved	2.333333333	0.6666666667	0	0
SARSCOV2	S	2	333	NOL	conserved	2	1	0	0
SARSCOV2	S	2	334	NOL	conserved	2.666666667	0.3333333333	0	0
SARSCOV2	S	2	335	NOL	conserved	2.333333333	0.6666666667	0	0
SARSCOV2	S	2	336	NOL	conserved	2.5	0.5	0	0
SARSCOV2	S	2	337	NOL	conserved	2	1	0	0
SARSCOV2	S	2	338	NOL	conserved	2.666666667	0.3333333333	0	0
SARSCOV2	S	2	339	NOL	conserved	2	1	0	0
SARSCOV2	S	2	340	NOL	conserved	2.666666667	0.3333333333	0	0
SARSCOV2	S	2	341	NOL	polymorphic	2.000083794	0.9999162058	5.027652086e-4	0
SARSCOV2	S	2	342	NOL	polymorphic	2.665996313	0.3332495391	0	0
SARSCOV2	S	2	343	NOL	conserved	2.666666667	0.3333333333	0	0
SARSCOV2	S	2	344	NOL	polymorphic	2	1	5.027652086e-4	0
SARSCOV2	S	2	345	NOL	conserved	2	1	0	0
SARSCOV2	S	2	346	NOL	conserved	2.166666667	0.8333333333	0	0
SARSCOV2	S	2	347	NOL	conserved	2.666666667	0.3333333333	0	0
SARSCOV2	S	2	348	NOL	polymorphic	2	1	5.027652086e-4	0.002009543816
SARSCOV2	S	2	349	NOL	conserved	2	1	0	0
SARSCOV2	S	2	350	NOL	conserved	2	1	0	0
SARSCOV2	S	2	351	NOL	conserved	2	1	0	0
SARSCOV2	S	2	352	NOL	conserved	2	1	0	0
SARSCOV2	S	2	353	NOL	conserved	3	0	0	0
SARSCOV2	S	2	354	NOL	polymorphic	2.666666667	0.3333333333	5.027652086e-4	0
SARSCOV2	S	2	355	NOL	conserved	2.333333333	0.6666666667	0	0
SARSCOV2	S	2	356	NOL	conserved	2.666666667	0.3333333333	0	0
SARSCOV2	S	2	357	NOL	conserved	2.166666667	0.8333333333	0	0
SARSCOV2	S	2	358	NOL	conserved	2.333333333	0.6666666667	0	0
SARSCOV2	S	2	359	NOL	conserved	2.666666667	0.3333333333	0	0
SARSCOV2	S	2	360	NOL	conserved	2.666666667	0.3333333333	0	0
SARSCOV2	S	2	361	NOL	conserved	2.5	0.5	0	0
SARSCOV2	S	2	362	NOL	conserved	2	1	0	0
SARSCOV2	S	2	363	NOL	conserved	2	1	0	0
SARSCOV2	S	2	364	NOL	polymorphic	2.666499078	0.3335009217	5.027652086e-4	0
SARSCOV2	S	2	365	NOL	conserved	2	1	0	0
SARSCOV2	S	2	366	NOL	conserved	2	1	0	0
SARSCOV2	S	2	367	NOL	polymorphic	2.001173119	0.9988268812	0.003514046896	0
SARSCOV2	S	2	368	NOL	conserved	1.666666667	1.333333333	0	0
SARSCOV2	S	2	369	NOL	conserved	2	1	0	0
SARSCOV2	S	2	370	NOL	conserved	2.666666667	0.3333333333	0	0
SARSCOV2	S	2	371	NOL	conserved	2	1	0	0
SARSCOV2	S	2	372	NOL	conserved	2	1	0	0
SARSCOV2	S	2	373	NOL	conserved	2	1	0	0
SARSCOV2	S	2	374	NOL	conserved	2.666666667	0.3333333333	0	0
SARSCOV2	S	2	375	NOL	conserved	2	1	0	0
SARSCOV2	S	2	376	NOL	conserved	2	1	0	0
SARSCOV2	S	2	377	NOL	conserved	2.666666667	0.3333333333	0	0
SARSCOV2	S	2	378	NOL	polymorphic	2.666582872	0.3334171275	5.027652086e-4	0
SARSCOV2	S	2	379	NOL	conserved	2.5	0.5	0	0
SARSCOV2	S	2	380	NOL	conserved	2	1	0	0
SARSCOV2	S	2	381	NOL	conserved	2	1	0	0
SARSCOV2	S	2	382	NOL	polymorphic	2	1	0	5.027652086e-4
SARSCOV2	S	2	383	NOL	conserved	2	1	0	0
SARSCOV2	S	2	384	NOL	conserved	2	1	0	0
SARSCOV2	S	2	385	NOL	conserved	2	1	0	0
SARSCOV2	S	2	386	NOL	conserved	2.666666667	0.3333333333	0	0
SARSCOV2	S	2	387	NOL	conserved	2.333333333	0.6666666667	0	0
SARSCOV2	S	2	388	NOL	conserved	2.666666667	0.3333333333	0	0
SARSCOV2	S	2	389	NOL	conserved	2.666666667	0.3333333333	0	0
SARSCOV2	S	2	390	NOL	conserved	2	1	0	0
SARSCOV2	S	2	391	NOL	conserved	2.5	0.5	0	0
SARSCOV2	S	2	392	NOL	conserved	2.666666667	0.3333333333	0	0
SARSCOV2	S	2	393	NOL	conserved	2	1	0	0
SARSCOV2	S	2	394	NOL	conserved	2.666666667	0.3333333333	0	0
SARSCOV2	S	2	395	NOL	conserved	2	1	0	0
SARSCOV2	S	2	396	NOL	conserved	2	1	0	0
SARSCOV2	S	2	397	NOL	conserved	2	1	0	0
SARSCOV2	S	2	398	NOL	conserved	2.666666667	0.3333333333	0	0
SARSCOV2	S	2	399	NOL	conserved	2	1	0	0
SARSCOV2	S	2	400	NOL	conserved	2.666666667	0.3333333333	0	0
SARSCOV2	S	2	401	NOL	conserved	2	1	0	0
SARSCOV2	S	2	402	NOL	conserved	2.333333333	0.6666666667	0	0
SARSCOV2	S	2	403	NOL	conserved	2.166666667	0.8333333333	0	0
SARSCOV2	S	2	404	NOL	conserved	2	1	0	0
SARSCOV2	S	2	405	NOL	conserved	2.666666667	0.3333333333	0	0
SARSCOV2	S	2	406	NOL	conserved	2.666666667	0.3333333333	0	0
SARSCOV2	S	2	407	NOL	conserved	2	1	0	0
SARSCOV2	S	2	408	NOL	conserved	2.166666667	0.8333333333	0	0
SARSCOV2	S	2	409	NOL	polymorphic	2.666666667	0.3333333333	5.028916269e-4	0
SARSCOV2	S	2	410	NOL	polymorphic	2.333333333	0.6666666667	0	5.028916269e-4
SARSCOV2	S	2	411	NOL	conserved	2	1	0	0
SARSCOV2	S	2	412	NOL	polymorphic	2	1	0	5.028916269e-4
SARSCOV2	S	2	413	NOL	conserved	2	1	0	0
SARSCOV2	S	2	414	NOL	polymorphic	2.665325622	0.3331657028	0	0
SARSCOV2	S	2	415	NOL	conserved	2	1	0	0
SARSCOV2	S	2	416	NOL	conserved	2	1	0	0
SARSCOV2	S	2	417	NOL	conserved	2.666666667	0.3333333333	0	0
SARSCOV2	S	2	418	NOL	conserved	2.333333333	0.6666666667	0	0
SARSCOV2	S	2	419	NOL	conserved	2	1	0	0
SARSCOV2	S	2	420	NOL	conserved	2.666666667	0.3333333333	0	0
SARSCOV2	S	2	421	NOL	conserved	2	1	0	0
SARSCOV2	S	2	422	NOL	conserved	2.666666667	0.3333333333	0	0
SARSCOV2	S	2	423	NOL	conserved	2	1	0	0
SARSCOV2	S	2	424	NOL	conserved	2.666666667	0.3333333333	0	0
SARSCOV2	S	2	425	NOL	conserved	2.333333333	0.6666666667	0	0
SARSCOV2	S	2	426	NOL	conserved	2	1	0	0
SARSCOV2	S	2	427	NOL	polymorphic	2.665996313	0.3332495391	0	0
SARSCOV2	S	2	428	NOL	conserved	2.666666667	0.3333333333	0	0
SARSCOV2	S	2	429	NOL	conserved	2.666666667	0.3333333333	0	0
SARSCOV2	S	2	430	NOL	conserved	2	1	0	0
SARSCOV2	S	2	431	NOL	conserved	2	1	0	0
SARSCOV2	S	2	432	NOL	conserved	2.5	0.5	0	0
SARSCOV2	S	2	433	NOL	conserved	2	1	0	0
SARSCOV2	S	2	434	NOL	conserved	2.333333333	0.6666666667	0	0
SARSCOV2	S	2	435	NOL	polymorphic	2	1	5.027652086e-4	0
SARSCOV2	S	2	436	NOL	conserved	3	0	0	0
SARSCOV2	S	2	437	NOL	conserved	2.666666667	0.3333333333	0	0
SARSCOV2	S	2	438	NOL	polymorphic	2.000335261	0.9996647389	0.00100553029	0
SARSCOV2	S	2	439	NOL	conserved	2.666666667	0.3333333333	0	0
SARSCOV2	S	2	440	NOL	conserved	2.666666667	0.3333333333	0	0
SARSCOV2	S	2	441	NOL	conserved	2	1	0	0
SARSCOV2	S	2	442	NOL	polymorphic	2.6659953	0.3332494126	0	0
SARSCOV2	S	2	443	NOL	conserved	2	1	0	0
SARSCOV2	S	2	444	NOL	conserved	2.666666667	0.3333333333	0	0
SARSCOV2	S	2	445	NOL	polymorphic	2	1	5.050505051e-4	0
SARSCOV2	S	2	446	NOL	conserved	2	1	0	0
SARSCOV2	S	2	447	NOL	conserved	2	1	0	0
SARSCOV2	S	2	448	NOL	conserved	2.666666667	0.3333333333	0	0
SARSCOV2	S	2	449	NOL	conserved	2	1	0	0
SARSCOV2	S	2	450	NOL	conserved	2.666666667	0.3333333333	0	0
SARSCOV2	S	2	451	NOL	conserved	2	1	0	0
SARSCOV2	S	2	452	NOL	polymorphic	1.666835272	1.333164728	0	0.001011377873
SARSCOV2	S	2	453	NOL	conserved	2	1	0	0
SARSCOV2	S	2	454	NOL	conserved	2.166666667	0.8333333333	0	0
SARSCOV2	S	2	455	NOL	conserved	2.333333333	0.6666666667	0	0
SARSCOV2	S	2	456	NOL	conserved	2.666666667	0.3333333333	0	0
SARSCOV2	S	2	457	NOL	conserved	2.333333333	0.6666666667	0	0
SARSCOV2	S	2	458	NOL	polymorphic	2.666582343	0.3334176575	0.001011889704	0
SARSCOV2	S	2	459	NOL	conserved	2	1	0	0
SARSCOV2	S	2	460	NOL	conserved	2.666666667	0.3333333333	0	0
SARSCOV2	S	2	461	NOL	conserved	2	1	0	0
SARSCOV2	S	2	462	NOL	conserved	2.666666667	0.3333333333	0	0
SARSCOV2	S	2	463	NOL	conserved	2	1	0	0
SARSCOV2	S	2	464	NOL	conserved	2.666666667	0.3333333333	0	0
SARSCOV2	S	2	465	NOL	conserved	2.666666667	0.3333333333	0	0
SARSCOV2	S	2	466	NOL	conserved	2.166666667	0.8333333333	0	0
SARSCOV2	S	2	467	NOL	polymorphic	2.666498231	0.3335017686	5.0530571e-4	0
SARSCOV2	S	2	468	NOL	polymorphic	2.333333333	0.6666666667	0.001010866818	0
SARSCOV2	S	2	469	NOL	conserved	2	1	0	0
SARSCOV2	S	2	470	NOL	conserved	2	1	0	0
SARSCOV2	S	2	471	NOL	conserved	2.666666667	0.3333333333	0	0
SARSCOV2	S	2	472	NOL	polymorphic	2.333249073	0.6667509269	5.055611729e-4	0
SARSCOV2	S	2	473	NOL	conserved	2	1	0	0
SARSCOV2	S	2	474	NOL	polymorphic	2.665992585	0.3332490731	0	0.002524610155
SARSCOV2	S	2	475	NOL	conserved	2	1	0	0
SARSCOV2	S	2	476	NOL	polymorphic	2.001348504	0.998651496	0.004038350001	0
SARSCOV2	S	2	477	NOL	polymorphic	2.666498061	0.333501939	5.058168943e-4	0
SARSCOV2	S	2	478	NOL	conserved	2	1	0	0
SARSCOV2	S	2	479	NOL	conserved	2	1	0	0
SARSCOV2	S	2	480	NOL	conserved	2.5	0.5	0	0
SARSCOV2	S	2	481	NOL	polymorphic	2.666666667	0.3333333333	5.056890013e-4	0
SARSCOV2	S	2	482	NOL	conserved	2	1	0	0
SARSCOV2	S	2	483	NOL	polymorphic	2	1	0.006554005705	0
SARSCOV2	S	2	484	NOL	conserved	2.666666667	0.3333333333	0	0
SARSCOV2	S	2	485	NOL	conserved	2	1	0	0
SARSCOV2	S	2	486	NOL	conserved	2.666666667	0.3333333333	0	0
SARSCOV2	S	2	487	NOL	conserved	2.666666667	0.3333333333	0	0
SARSCOV2	S	2	488	NOL	conserved	2.5	0.5	0	0
SARSCOV2	S	2	489	NOL	polymorphic	2	1	0	0.001011122216
SARSCOV2	S	2	490	NOL	polymorphic	2.666666667	0.3333333333	0	5.05944852e-4
SARSCOV2	S	2	491	NOL	polymorphic	2	1	5.06585613e-4	0
SARSCOV2	S	2	492	NOL	conserved	2.333333333	0.6666666667	0	0
SARSCOV2	S	2	493	NOL	conserved	2.666666667	0.3333333333	0	0
SARSCOV2	S	2	494	NOL	polymorphic	2	1	5.058168943e-4	0
SARSCOV2	S	2	495	NOL	conserved	2	1	0	0
SARSCOV2	S	2	496	NOL	conserved	2	1	0	0
SARSCOV2	S	2	497	NOL	conserved	2.666666667	0.3333333333	0	0
SARSCOV2	S	2	498	NOL	polymorphic	2.665316797	0.3331645997	0	0
SARSCOV2	S	2	499	NOL	conserved	2	1	0	0
SARSCOV2	S	2	500	NOL	conserved	2	1	0	0
SARSCOV2	S	2	501	NOL	conserved	2.666666667	0.3333333333	0	0
SARSCOV2	S	2	502	NOL	conserved	2	1	0	0
SARSCOV2	S	2	503	NOL	conserved	2	1	0	0
SARSCOV2	S	2	504	NOL	conserved	2	1	0	0
SARSCOV2	S	2	505	NOL	conserved	2	1	0	0
SARSCOV2	S	2	506	NOL	conserved	2.666666667	0.3333333333	0	0
SARSCOV2	S	2	507	NOL	conserved	2	1	0	0
SARSCOV2	S	2	508	NOL	polymorphic	1.999155263	0.9993242102	5.065854177e-4	0.00151898539
SARSCOV2	S	2	509	NOL	polymorphic	2.166793345	0.8332066548	5.0671396e-4	0
SARSCOV2	S	2	510	NOL	polymorphic	2.000084388	0.9999156118	5.063291139e-4	0
SARSCOV2	S	2	511	NOL	conserved	2	1	0	0
SARSCOV2	S	2	512	NOL	conserved	2	1	0	0
SARSCOV2	S	2	513	NOL	conserved	2	1	0	0
SARSCOV2	S	2	514	NOL	conserved	2	1	0	0
SARSCOV2	S	2	515	NOL	conserved	2.666666667	0.3333333333	0	0
